user_id,page_name,time_spent
1734,"['Pulmonary_alveolus', 'Jejunum', 'Circulatory_system', 'Nervous_system', 'Tonsil']","[2120.0, 724.0, 1351.0, 2379.0, 0.0]"
1735,"['Gallbladder', 'Mammary_gland', 'Neural_circuit', 'Trachea', 'Male_reproductive_system']","[1056.0, 2286.0, 2301.0, 110.0, 0.0]"
1736,"['Pulmonary_pleurae', 'Muscle', 'Prostate', 'Kidney', 'Parasympathetic_nervous_system']","[3242.0, 3554.0, 1286.0, 2477.0, 0.0]"
1737,"['Female_reproductive_system', 'Reproductive_success', 'Portal_venous_system', 'Exocrine_gland', 'Peripheral_nervous_system']","[1432.0, 1310.0, 1444.0, 817.0, 0.0]"
1738,"['Skeletal_muscle', 'Salivary_gland', 'Reproductive_isolation', 'Female_reproductive_system', 'Integumentary_system']","[1506.0, 3171.0, 3260.0, 2580.0, 0.0]"
1739,"['Sex_organ', 'Mammary_gland', 'Pituitary_gland', 'Stratum_basale', 'Duodenum']","[3526.0, 2388.0, 2304.0, 842.0, 0.0]"
1740,"['Reproductive_rights', 'Ovary', 'Vein', 'Apoptosis', 'Langerhans_cell']","[2962.0, 132.0, 3500.0, 2248.0, 0.0]"
1741,"['Gut_microbiota', 'Parasympathetic_nervous_system', 'Adrenal_gland', 'Appendicular_skeleton', 'Sweat_gland']","[2851.0, 3186.0, 1717.0, 2337.0, 0.0]"
1742,"['The_Skeleton_Key', 'Merkel_cell', 'Medulla_oblongata', 'Gland', 'Brainstem']","[3224.0, 1567.0, 2868.0, 2988.0, 0.0]"
1743,"['Lymph_node', 'Axon_terminal', 'Neuron', 'Prefrontal_cortex', 'Skeletal_animation']","[3486.0, 3430.0, 755.0, 1087.0, 0.0]"
1744,"['Ovary', 'Urinary_cast', 'Blood_plasma', 'Axon', 'Pineal_gland']","[443.0, 3480.0, 998.0000000000001, 2639.0, 0.0]"
1745,"['Urinary_meatus', 'Stratum_granulosum', 'Skeleton_in_the_closet', 'Ileum', 'Hair']","[2130.0, 2457.0, 3355.0, 492.00000000000006, 0.0]"
1746,"['Sensory_nerve', 'Root_of_the_lung', 'Salivary_gland', 'Suspensory_muscle_of_duodenum', 'Male_reproductive_system']","[198.0, 2124.0, 463.00000000000006, 2119.0, 0.0]"
1747,"['Platelet', 'Glia', 'Bronchus', 'Melanocyte', 'Red_blood_cell']","[1127.0, 231.00000000000003, 1356.0, 1568.0, 0.0]"
1748,"['Ceruminous_gland', 'Pulmonary_alveolus', 'Trachea', 'Smooth_muscle', 'Human_digestive_system']","[506.00000000000006, 2435.0, 1134.0, 2278.0, 0.0]"
1749,"['Skeleton_in_the_closet', 'Red_blood_cell', 'Stomach', 'Urinary_System', 'Muscle']","[1774.0, 2101.0, 2187.0, 151.0, 0.0]"
1750,"['Stratum_spinosum', 'Epithelium', 'Brainstem', 'Hypha', 'Node_of_Ranvier']","[1319.0, 2405.0, 2363.0, 3329.0, 0.0]"
1751,"['Exocrine_gland', 'Human_skeleton', 'B_cell', 'Dendrite', 'Cerebellum']","[1685.0, 3579.0, 2612.0, 1973.0000000000002, 0.0]"
1752,"['Dermis', 'Peripheral_nervous_system', 'Superior_vena_cava', 'Portal_venous_system', 'Skin']","[1864.0000000000002, 2625.0, 2862.0, 2278.0, 0.0]"
1753,"['Paranasal_sinuses', 'Hair', 'Pancreas', 'Paranasal_sinuses', 'Hypothalamus']","[2587.0, 2453.0, 2826.0, 2356.0, 0.0]"
1754,"['Brain', 'Pineal_gland', 'Cecum', 'Vein', 'Female_reproductive_system']","[957.0000000000001, 2197.0, 2242.0, 373.0, 0.0]"
1755,"['Nutrient', 'Bacteria', 'Heart', 'Lymphocyte', 'Paranasal_sinuses']","[2416.0, 3120.0, 1062.0, 2149.0, 0.0]"
1756,"['Portal_venous_system', 'Programmed_cell_death', 'Muscle', 'Basement_membrane', 'Reproductive_isolation']","[1774.0, 3239.0, 2904.0, 1199.0, 0.0]"
1757,"['Human_musculoskeletal_system', 'Nail_(anatomy)', 'Synapse', 'Pulmonary_pleurae', 'Urinary_incontinence']","[659.0, 1030.0, 2691.0, 344.0, 0.0]"
1758,"['Salivary_gland', 'Blood_plasma', 'Parathyroid_gland', 'Immune_system', 'Langerhans_cell']","[2250.0, 3195.0, 1562.0, 3235.0, 0.0]"
1759,"['Lymphatic_vessel', 'Atrium_(heart)', 'Platelet', 'Human_digestive_system', 'Bronchiole']","[1031.0, 3285.0, 1444.0, 1842.0000000000002, 0.0]"
1760,"['Skeletal_animation', 'Urinary_meatus', 'Dendrite', 'Keratinocyte', 'Salivary_gland']","[736.0, 489.00000000000006, 1981.0000000000002, 2022.0000000000002, 0.0]"
1761,"['Spinal_nerve', 'Stratum_basale', 'Urinary_System', 'Muscle_relaxant', 'Ceruminous_gland']","[3116.0, 3578.0, 1781.0, 3068.0, 0.0]"
1762,"['Muscle_relaxant', 'Muscle', 'Platelet', 'Reproductive_biology', 'Bone_marrow']","[2200.0, 505.00000000000006, 541.0, 755.0, 0.0]"
1763,"['Thoracic_diaphragm', 'Axon_terminal', 'Melanocyte', 'Anus', 'Adrenal_gland']","[3072.0, 995.0000000000001, 2013.0000000000002, 3241.0, 0.0]"
1764,"['Skeletal_System', 'Nail_(anatomy)', 'Inferior_vena_cava', 'Keratinocyte', 'Blood_vessel']","[1540.0, 613.0, 643.0, 1576.0, 0.0]"
1765,"['Skeletal_muscle', 'Human_skeleton', 'Nasal_cavity', 'Suspensory_muscle_of_duodenum', 'Central_nervous_system']","[777.0, 288.0, 554.0, 3067.0, 0.0]"
1766,"['Prostate', 'Mammary_gland', 'Subcutaneous_tissue', 'B_cell', 'Blood']","[2940.0, 2467.0, 3507.0, 534.0, 0.0]"
1767,"['Ovary', 'Spleen', 'Stromal_cell', 'Pulmonary_circulation', 'Mucus']","[1065.0, 1230.0, 1250.0, 2964.0, 0.0]"
1768,"['Medulla_oblongata', 'Stratified_squamous_epithelium', 'Reproductive_isolation', 'Urinary_bladder_disease', 'Blood_plasma']","[2586.0, 3334.0, 1208.0, 2816.0, 0.0]"
1769,"['Root_of_the_lung', 'Blood', 'Glia', 'Skeletal_System', 'Lymphatic_system']","[815.0, 192.0, 1391.0, 1090.0, 0.0]"
1770,"['Respiratory_tract', 'Exocrine_gland', 'Hair', 'Human_reproductive_system', 'Urinary_diversion']","[3290.0, 1646.0, 3421.0, 1259.0, 0.0]"
1771,"['Sex_organ', 'Jejunum', 'Stratified_squamous_epithelium', 'Adrenal_gland', 'Urinary_catheterization']","[181.0, 1127.0, 243.00000000000003, 126.00000000000001, 0.0]"
1772,"['Reproductive_biology', 'Urinary_retention', 'Synapse', 'Sebaceous_gland', 'Lymph_node']","[1132.0, 1545.0, 3331.0, 950.0000000000001, 0.0]"
1773,"['Aorta', 'Sympathetic_nervous_system', 'Blood_vessel', 'Urinary_diversion', 'Portal_venous_system']","[1158.0, 2718.0, 3083.0, 168.0, 0.0]"
1774,"['B_cell', 'Arterial_tree', 'Urinary_retention', 'Bacteria', 'Urinary_anti-infective_agent']","[214.0, 281.0, 2834.0, 3591.0, 0.0]"
1775,"['Pineal_gland', 'Circulatory_system', 'Urinary_bladder_disease', 'Bacteria', 'Tissue_(biology)']","[2740.0, 2851.0, 1785.0, 800.0, 0.0]"
1776,"['Salivary_gland', 'Skeletonization', 'Coronary_circulation', 'Sensory_nerve', 'Prefrontal_cortex']","[560.0, 2491.0, 3042.0, 905.0, 0.0]"
1777,"['Digestion', 'Reproductive_coercion', 'Thymus', 'Portal_venous_system', 'Red_blood_cell']","[788.0, 279.0, 415.0, 1528.0, 0.0]"
1778,"['Tonsil', 'Cranial_nerves', 'Synapse', 'Brainstem', 'Pulmonary_circulation']","[1237.0, 2776.0, 2218.0, 2247.0, 0.0]"
1779,"['Arterial_tree', 'Schwann_cell', 'Blood_vessel', 'Ceruminous_gland', 'Urine_test_strip']","[2142.0, 2560.0, 327.0, 60.00000000000001, 0.0]"
1780,"['Artery', 'Programmed_cell_death', 'Pituitary_gland', 'Bacteria', 'Respiratory_System']","[1607.0, 673.0, 3234.0, 460.00000000000006, 0.0]"
1781,"['Thyroid', 'Nail_(anatomy)', 'Thymus', 'Lymph_node', 'Skeleton_in_the_closet']","[1247.0, 1286.0, 909.0, 298.0, 0.0]"
1782,"['Female_reproductive_system', 'Keratin', 'Platelet', 'Thoracic_diaphragm', 'Portal_venous_system']","[2886.0, 670.0, 1566.0, 1724.0, 0.0]"
1783,"['Gastrointestinal_tract', 'Reproductive_biology', 'Salivary_gland', 'Sensory_nerve', 'Urine_test_strip']","[1338.0, 82.0, 356.0, 2802.0, 0.0]"
1784,"['Reproductive_System', 'Stratum_granulosum', 'Starling_equation', 'Motor_nerve', 'Node_of_Ranvier']","[3346.0, 2569.0, 1359.0, 836.0, 0.0]"
1785,"['Skeletal_animation', 'Central_nervous_system', 'Reproductive_success', 'Blood_vessel', 'Pineal_gland']","[2838.0, 3261.0, 379.0, 1920.0000000000002, 0.0]"
1786,"['Nostril', 'Central_nervous_system', 'Starling_equation', 'Paranasal_sinuses', 'Blood_plasma']","[2567.0, 509.00000000000006, 1556.0, 700.0, 0.0]"
1787,"['Skeleton_in_the_closet', 'Kidney', 'Neural_circuit', 'Muscle_relaxant', 'Large_intestine']","[2883.0, 2696.0, 2271.0, 2623.0, 0.0]"
1788,"['Brain', 'Exocrine_gland', 'Central_nervous_system', 'Skeletal_formula', 'Axon']","[1168.0, 1196.0, 365.0, 984.0000000000001, 0.0]"
1789,"['Pineal_gland', 'Epithelium', 'Lymphocyte', 'Nervous_system', 'Urinary_anti-infective_agent']","[1087.0, 688.0, 2494.0, 1719.0, 0.0]"
1790,"['Red_blood_cell', 'Blood_vessel', 'Coronary_circulation', 'Lung', 'Urinary_cast']","[2260.0, 1577.0, 1351.0, 823.0, 0.0]"
1791,"['Red_blood_cell', 'Human_reproductive_system', 'Kidney', 'Reproductive_System', 'Male_reproductive_system']","[2350.0, 3458.0, 1800.0, 590.0, 0.0]"
1792,"['Keratinocyte', 'Neural_circuit', 'Reproductive_isolation', 'Lymphatic_vessel', 'Platelet']","[618.0, 2002.0000000000002, 191.0, 2165.0, 0.0]"
1793,"['Cerebellum', 'Thyroid', 'Lacrimal_gland', 'Lacrimal_gland', 'Trachea']","[2261.0, 1992.0000000000002, 1882.0000000000002, 80.0, 0.0]"
1794,"['White_blood_cell', 'T_cell', 'Axial_skeleton', 'Stratum_basale', 'Urination']","[2662.0, 1710.0, 843.0, 2238.0, 0.0]"
1795,"['Skeletal_formula', 'Lymphatic_vessel', 'Spleen', 'Bone_marrow', 'Stratum_basale']","[344.0, 521.0, 2358.0, 2735.0, 0.0]"
1796,"['Node_of_Ranvier', 'Stratum_spinosum', 'Muscle_relaxant', 'Ileum', 'Gallbladder']","[3299.0, 2980.0, 293.0, 1550.0, 0.0]"
1797,"['Skeletal_formula', 'Cerebral_cortex', 'Subcutaneous_tissue', 'B_cell', 'Atrium_(heart)']","[2354.0, 768.0, 3302.0, 113.0, 0.0]"
1798,"['Epithelium', 'Urinary_anti-infective_agent', 'Circulatory_system', 'Small_intestine', 'Spleen']","[1273.0, 1878.0000000000002, 1195.0, 1067.0, 0.0]"
1799,"['Pleural_cavity', 'Platelet', 'Dermis', 'Circulatory_system', 'Neural_pathway']","[2796.0, 1879.0000000000002, 1069.0, 2383.0, 0.0]"
1800,"['Blood_plasma', 'Myelin', 'White_blood_cell', 'Great_vessels', 'Facial_skeleton']","[2131.0, 969.0000000000001, 1007.0000000000001, 2187.0, 0.0]"
1801,"['T_cell', 'Urinary_bladder_disease', 'Stratum_granulosum', 'Urinary_anti-infective_agent', 'Merkel_cell']","[270.0, 3285.0, 563.0, 3516.0, 0.0]"
1802,"['Spinal_cord', 'Human_musculoskeletal_system', 'Cerebellum', 'Kidney', 'Prostate']","[3127.0, 2139.0, 758.0, 2878.0, 0.0]"
1803,"['Trachea', 'Hypha', 'Small_intestine', 'Trachea', 'Vein']","[3500.0, 1538.0, 1163.0, 1061.0, 0.0]"
1804,"['Bacteria', 'Arterial_tree', 'Axon', 'Gastrointestinal_tract', 'Jejunum']","[2645.0, 1720.0, 2701.0, 3412.0, 0.0]"
1805,"['Stratum_granulosum', 'Skeletonization', 'Exocrine_gland', 'Gastrointestinal_tract', 'Basement_membrane']","[1314.0, 3082.0, 100.0, 2609.0, 0.0]"
1806,"['Urinary_cast', 'Urine_test_strip', 'Thoracic_diaphragm', 'Skeletonization', 'Aorta']","[1549.0, 421.0, 854.0, 2507.0, 0.0]"
1807,"['Medulla_oblongata', 'Smooth_muscle', 'Stromal_cell', 'Stratum_spinosum', 'Pituitary_gland']","[371.0, 593.0, 2573.0, 1656.0, 0.0]"
1808,"['Brain', 'Spleen', 'Vein', 'Keratinocyte', 'Heart']","[2739.0, 251.00000000000003, 2206.0, 2886.0, 0.0]"
1809,"['Thymus', 'Sex_organ', 'Human_reproductive_system', 'Nostril', 'Heart']","[2176.0, 524.0, 1679.0, 361.0, 0.0]"
1810,"['Neuron', 'Hypha', 'Node_of_Ranvier', 'Starling_equation', 'Hair']","[2532.0, 374.0, 2045.0000000000002, 3542.0, 0.0]"
1811,"['Cardiac_muscle', 'Spinal_nerve', 'Urinary_retention', 'Cecum', 'Great_vessels']","[1587.0, 2148.0, 1868.0000000000002, 1099.0, 0.0]"
1812,"['Immune_system', 'Reproductive_rights', 'Skeletal_formula', 'Anus', 'Lung']","[1043.0, 388.0, 3428.0, 2849.0, 0.0]"
1813,"['Nutrient', 'Kidney', 'Jejunum', 'Urinary_anti-infective_agent', 'Mouth']","[2248.0, 2209.0, 2224.0, 3486.0, 0.0]"
1814,"['Glia', 'Human_musculoskeletal_system', 'Sebaceous_gland', 'Sex_organ', 'Neural_circuit']","[1549.0, 1188.0, 70.0, 3417.0, 0.0]"
1815,"['Central_nervous_system', 'Thymus', 'Dendrite', 'Reproductive_success', 'Immune_system']","[1429.0, 3289.0, 3309.0, 3304.0, 0.0]"
1816,"['Nostril', 'Pineal_gland', 'Bacteria', 'Parasympathetic_nervous_system', 'Hypothalamus']","[3237.0, 1968.0000000000002, 1018.0000000000001, 1917.0000000000002, 0.0]"
1817,"['Spinal_cord', 'Stomach', 'Sympathetic_nervous_system', 'Thymus', 'Brain']","[207.0, 2416.0, 113.0, 3470.0, 0.0]"
1818,"['Urinary_diversion', 'Pancreas', 'Starling_equation', 'Appendicular_skeleton', 'Bacteria']","[720.0, 219.0, 1567.0, 3326.0, 0.0]"
1819,"['Artery', 'Esophagus', 'Keratin', 'Sebaceous_gland', 'Melanocyte']","[593.0, 1264.0, 2364.0, 1319.0, 0.0]"
1820,"['Neuron', 'Cecum', 'Aorta', 'Skeletal_muscle', 'Cecum']","[3489.0, 3021.0, 1549.0, 1489.0, 0.0]"
1821,"['Heart', 'Brain', 'Digestion', 'Liver', 'Programmed_cell_death']","[2749.0, 2404.0, 2248.0, 3567.0, 0.0]"
1822,"['The_Skeleton_Key', 'Mucous_membrane', 'Urine_test_strip', 'Motor_nerve', 'Reproductive_rights']","[754.0, 2537.0, 2573.0, 1808.0, 0.0]"
1823,"['Blood_plasma', 'Lung', 'Blood', 'Myelin', 'Human_reproductive_system']","[1514.0, 685.0, 437.0, 543.0, 0.0]"
1824,"['Liver', 'Spinal_cord', 'Gastrointestinal_tract', 'Basement_membrane', 'Skeletal_System']","[361.0, 2490.0, 3466.0, 2669.0, 0.0]"
1825,"['Salivary_gland', 'Ceruminous_gland', 'Lacrimal_gland', 'Neuron', 'Salivary_gland']","[1536.0, 1673.0, 588.0, 1309.0, 0.0]"
1826,"['Respiratory_tract', 'Peripheral_nervous_system', 'Hair', 'Brain', 'Root_of_the_lung']","[2835.0, 3152.0, 3162.0, 2828.0, 0.0]"
1827,"['Synapse', 'Immune_system', 'Urinary_meatus', 'Urinary_diversion', 'Cranial_nerves']","[2042.0000000000002, 3241.0, 913.0000000000001, 165.0, 0.0]"
1828,"['The_Skeleton_Key', 'Human_reproductive_system', 'Ceruminous_gland', 'Skeletal_System', 'Bronchus']","[1093.0, 3203.0, 1806.0, 489.00000000000006, 0.0]"
1829,"['Adrenal_gland', 'Pancreas', 'Blood_vessel', 'T_cell', 'Blood_plasma']","[3428.0, 1576.0, 2648.0, 3553.0, 0.0]"
1830,"['Pulmonary_circulation', 'Lymph_node', 'Trachea', 'Sweat_gland', 'Skeletal_System']","[1071.0, 1876.0000000000002, 2164.0, 436.0, 0.0]"
1831,"['Skeleton_in_the_closet', 'Thyroid', 'Duodenum', 'Aorta', 'Skeletal_muscle']","[1497.0, 663.0, 1967.0000000000002, 893.0, 0.0]"
1832,"['Myelin', 'Thoracic_diaphragm', 'Portal_venous_system', 'Skeletal_formula', 'Gastrointestinal_tract']","[2571.0, 60.00000000000001, 253.00000000000003, 975.0000000000001, 0.0]"
1833,"['Duodenum', 'Motor_nerve', 'Urinary_retention', 'Duodenum', 'Cecum']","[2826.0, 298.0, 310.0, 1522.0, 0.0]"
1834,"['Urinary_bladder_disease', 'Gut_microbiota', 'Cardiac_muscle', 'Thymus', 'Capillary']","[1754.0, 2755.0, 922.0000000000001, 2524.0, 0.0]"
1835,"['Starling_equation', 'Axon', 'Parasympathetic_nervous_system', 'Mouth', 'Blood_plasma']","[3332.0, 1383.0, 1035.0, 1178.0, 0.0]"
1836,"['Skeletonization', 'Urinary_catheterization', 'Brainstem', 'Anus', 'Urinary_incontinence']","[1830.0000000000002, 270.0, 3452.0, 2205.0, 0.0]"
1837,"['Human_digestive_system', 'Subcutaneous_tissue', 'Nose', 'Mucus', 'Motor_nerve']","[2926.0, 1191.0, 89.0, 3499.0, 0.0]"
1838,"['Lymph_node', 'Hair', 'Spinal_cord', 'Urination', 'Schwann_cell']","[961.0000000000001, 541.0, 2428.0, 3595.0, 0.0]"
1839,"['Root_of_the_lung', 'Lung', 'Pharynx', 'Exocrine_gland', 'Stromal_cell']","[983.0000000000001, 195.0, 3440.0, 3522.0, 0.0]"
1840,"['Cardiac_muscle', 'Great_vessels', 'Medulla_oblongata', 'Nervous_system', 'Apoptosis']","[1247.0, 3490.0, 3448.0, 775.0, 0.0]"
1841,"['Programmed_cell_death', 'Blood', 'Myelin', 'Mucous_membrane', 'Thyroid']","[838.0, 3429.0, 2942.0, 2011.0000000000002, 0.0]"
1842,"['Pharynx', 'Dendrite', 'Urinary_catheterization', 'Node_of_Ranvier', 'Human_musculoskeletal_system']","[201.0, 1247.0, 2217.0, 451.0, 0.0]"
1843,"['Motor_nerve', 'Thymus', 'Reproductive_coercion', 'Keratinocyte', 'Dendrite']","[2070.0, 3442.0, 2811.0, 824.0, 0.0]"
1844,"['Neuron', 'Facial_skeleton', 'Liver', 'Epithelium', 'Sympathetic_nervous_system']","[1803.0, 2541.0, 2172.0, 2638.0, 0.0]"
1845,"['Langerhans_cell', 'Epidermis', 'Stratum_basale', 'Human_skeleton', 'Coronary_circulation']","[1919.0000000000002, 2978.0, 2540.0, 2156.0, 0.0]"
1846,"['Pulmonary_alveolus', 'White_blood_cell', 'Nostril', 'Nail_(anatomy)', 'Blood']","[303.0, 413.0, 779.0, 1211.0, 0.0]"
1847,"['Urinary_incontinence', 'Sympathetic_nervous_system', 'Spinal_nerve', 'Neural_pathway', 'Medulla_oblongata']","[3576.0, 80.0, 1103.0, 2874.0, 0.0]"
1848,"['Pleural_cavity', 'Urinary_tract_obstruction', 'Pharynx', 'Pancreas', 'Urinary_cast']","[343.0, 2263.0, 3338.0, 802.0, 0.0]"
1849,"['Prefrontal_cortex', 'Anus', 'Salivary_gland', 'Thoracic_diaphragm', 'Paranasal_sinuses']","[3404.0, 2813.0, 948.0000000000001, 223.0, 0.0]"
1850,"['Blood_vessel', 'Skeleton_in_the_closet', 'Motor_nerve', 'Keratin', 'Ileum']","[1545.0, 326.0, 3178.0, 1973.0000000000002, 0.0]"
1851,"['Platelet', 'Coronary_circulation', 'Sex_organ', 'Stratified_squamous_epithelium', 'Axial_skeleton']","[507.00000000000006, 2710.0, 1996.0000000000002, 1986.0000000000002, 0.0]"
1852,"['Thyroid', 'Cerebellum', 'Soma_(biology)', 'Paranasal_sinuses', 'Keratin']","[2281.0, 1592.0, 1872.0000000000002, 699.0, 0.0]"
1853,"['Arterial_tree', 'Merkel_cell', 'Lacrimal_gland', 'Pineal_gland', 'Muscle_relaxant']","[486.00000000000006, 323.0, 2760.0, 3107.0, 0.0]"
1854,"['Pituitary_gland', 'Suspensory_muscle_of_duodenum', 'Brainstem', 'Reproductive_System', 'Reproductive_coercion']","[800.0, 170.0, 581.0, 3227.0, 0.0]"
1855,"['Urinary_incontinence', 'Nose', 'Nail_(anatomy)', 'Hypha', 'Portal_venous_system']","[2435.0, 1948.0000000000002, 301.0, 3098.0, 0.0]"
1856,"['Prefrontal_cortex', 'Synapse', 'Skeletal_formula', 'Stratum_granulosum', 'Langerhans_cell']","[1044.0, 3386.0, 3351.0, 3546.0, 0.0]"
1857,"['Nail_(anatomy)', 'Urinary_diversion', 'Lung', 'Skeletal_formula', 'Lymph_node']","[1797.0, 3594.0, 2180.0, 3001.0, 0.0]"
1858,"['Basement_membrane', 'Sex_organ', 'Urinary_anti-infective_agent', 'Hair', 'Pineal_gland']","[1710.0, 1529.0, 2247.0, 3057.0, 0.0]"
1859,"['Brainstem', 'Neuron', 'Sensory_nerve', 'Stratum_granulosum', 'Urinary_diversion']","[3322.0, 905.0, 2112.0, 3476.0, 0.0]"
1860,"['Gallbladder', 'Artery', 'Skeletal_muscle', 'Cerebral_cortex', 'Portal_venous_system']","[603.0, 490.00000000000006, 517.0, 2610.0, 0.0]"
1861,"['Blood_plasma', 'Urine_test_strip', 'Blood', 'Anus', 'Adrenal_gland']","[2347.0, 2897.0, 218.0, 1546.0, 0.0]"
1862,"['Spleen', 'Basement_membrane', 'Male_reproductive_system', 'Tonsil', 'Pulmonary_pleurae']","[896.0, 262.0, 2506.0, 1441.0, 0.0]"
1863,"['Cardiac_muscle', 'Great_vessels', 'Appendicular_skeleton', 'Tissue_(biology)', 'Salivary_gland']","[2261.0, 1321.0, 2075.0, 852.0, 0.0]"
1864,"['Ileum', 'Large_intestine', 'Spinal_nerve', 'Stromal_cell', 'Vein']","[2571.0, 3303.0, 2936.0, 2362.0, 0.0]"
1865,"['Circulatory_system', 'Respiratory_tract', 'Cecum', 'Ceruminous_gland', 'Stromal_cell']","[2410.0, 1465.0, 3402.0, 83.0, 0.0]"
1866,"['Stratum_granulosum', 'Urinary_bladder_disease', 'Great_vessels', 'Axon_terminal', 'Mucus']","[3383.0, 3114.0, 2230.0, 982.0000000000001, 0.0]"
1867,"['Stratum_spinosum', 'Epidermis', 'Immune_system', 'Blood_vessel', 'Salivary_gland']","[3469.0, 2559.0, 1154.0, 2957.0, 0.0]"
1868,"['Gland', 'Lacrimal_gland', 'Inferior_vena_cava', 'Red_blood_cell', 'Urination']","[3152.0, 3350.0, 1596.0, 146.0, 0.0]"
1869,"['Human_musculoskeletal_system', 'Motor_nerve', 'Pulmonary_pleurae', 'Gallbladder', 'T_cell']","[2212.0, 2971.0, 1931.0000000000002, 3350.0, 0.0]"
1870,"['Nutrient', 'Human_musculoskeletal_system', 'Lymphocyte', 'Epidermis', 'Epidermis']","[3242.0, 1996.0000000000002, 2901.0, 583.0, 0.0]"
1871,"['Blood', 'Skeletal_System', 'Coronary_circulation', 'Subcutaneous_tissue', 'Prefrontal_cortex']","[2641.0, 1581.0, 2855.0, 456.0, 0.0]"
1872,"['Small_intestine', 'Glia', 'Integumentary_system', 'Larynx', 'Neural_pathway']","[2305.0, 390.0, 334.0, 164.0, 0.0]"
1873,"['Urinary_meatus', 'Langerhans_cell', 'Red_blood_cell', 'Human_skeleton', 'Reproductive_isolation']","[2247.0, 791.0, 1126.0, 1441.0, 0.0]"
1874,"['Sex_organ', 'Central_nervous_system', 'Urinary_bladder_disease', 'Heart', 'Reproductive_System']","[2432.0, 2144.0, 2199.0, 3221.0, 0.0]"
1875,"['Apoptosis', 'Mucus', 'Hair', 'Thymus', 'White_blood_cell']","[2491.0, 222.0, 1868.0000000000002, 1631.0, 0.0]"
1876,"['Cardiac_muscle', 'Axon', 'Epidermis', 'Blood_vessel', 'Glia']","[2131.0, 1448.0, 1011.0000000000001, 3114.0, 0.0]"
1877,"['Urinary_cast', 'Mouth', 'Digestion', 'Node_of_Ranvier', 'Sympathetic_nervous_system']","[2473.0, 2668.0, 1995.0000000000002, 1674.0, 0.0]"
1878,"['Reproductive_System', 'Synapse', 'Reproductive_biology', 'Kidney', 'Ileum']","[543.0, 1565.0, 591.0, 3547.0, 0.0]"
1879,"['Stomach', 'Esophagus', 'Urinary_meatus', 'Liver', 'Pancreas']","[2662.0, 2091.0, 366.0, 1043.0, 0.0]"
1880,"['Esophagus', 'Inferior_vena_cava', 'Salivary_gland', 'Schwann_cell', 'Skeletonization']","[2344.0, 1759.0, 626.0, 3444.0, 0.0]"
1881,"['Sympathetic_nervous_system', 'Gland', 'Hypha', 'Sweat_gland', 'Pancreas']","[2104.0, 2479.0, 2351.0, 2444.0, 0.0]"
1882,"['Starling_equation', 'Motor_nerve', 'Spinal_cord', 'Reproductive_success', 'Vein']","[2239.0, 3518.0, 1677.0, 2224.0, 0.0]"
1883,"['Thoracic_diaphragm', 'Loose_connective_tissue', 'Lymphocyte', 'Portal_venous_system', 'Axon_terminal']","[3424.0, 621.0, 216.0, 3410.0, 0.0]"
1884,"['Mucus', 'Larynx', 'Suspensory_muscle_of_duodenum', 'Spinal_cord', 'Hypothalamus']","[2150.0, 2900.0, 1105.0, 851.0, 0.0]"
1885,"['The_Skeleton_Key', 'Hypothalamus', 'Cecum', 'Nose', 'Pulmonary_pleurae']","[1180.0, 744.0, 250.00000000000003, 1637.0, 0.0]"
1886,"['Urinary_meatus', 'Urinary_meatus', 'Hypothalamus', 'Platelet', 'Facial_skeleton']","[3007.0, 2856.0, 2628.0, 1297.0, 0.0]"
1887,"['Paranasal_sinuses', 'Reproductive_System', 'Sebaceous_gland', 'Urinary_tract_obstruction', 'Respiratory_System']","[2310.0, 2643.0, 2223.0, 271.0, 0.0]"
1888,"['Keratinocyte', 'Human_digestive_system', 'Starling_equation', 'Basement_membrane', 'Pulmonary_circulation']","[870.0, 341.0, 2742.0, 1016.0000000000001, 0.0]"
1889,"['Inferior_vena_cava', 'Basement_membrane', 'Stratum_granulosum', 'Skeletal_muscle', 'Human_digestive_system']","[3319.0, 118.00000000000001, 3552.0, 894.0, 0.0]"
1890,"['Pulmonary_alveolus', 'Sex_organ', 'Basement_membrane', 'Gastrointestinal_tract', 'Stromal_cell']","[88.0, 2856.0, 2068.0, 1727.0, 0.0]"
1891,"['Skeletal_muscle', 'Capillary', 'Synapse', 'Appendicular_skeleton', 'Duodenum']","[1883.0000000000002, 3275.0, 1232.0, 2869.0, 0.0]"
1892,"['Soma_(biology)', 'Pharynx', 'Sex_organ', 'Prefrontal_cortex', 'T_cell']","[3019.0, 2000.0000000000002, 2016.0000000000002, 1302.0, 0.0]"
1893,"['Skeletal_formula', 'Blood_vessel', 'Facial_skeleton', 'Brainstem', 'Adrenal_gland']","[2198.0, 1097.0, 2319.0, 990.0000000000001, 0.0]"
1894,"['Neuron', 'Langerhans_cell', 'Hypha', 'Female_reproductive_system', 'Urinary_retention']","[1852.0000000000002, 2550.0, 2600.0, 1493.0, 0.0]"
1895,"['Apoptosis', 'Nutrient', 'Skeletal_muscle', 'Inferior_vena_cava', 'Appendicular_skeleton']","[3555.0, 1208.0, 2025.0000000000002, 2364.0, 0.0]"
